red,blue,actual,ai,ai_err,bookies,bookies_err
Justine Kish,Nina Ansaroff,1,0.385667085647583,0.614332914352417,0.6875,0.3125
Elias Theodorou,Cezar Ferreira,1,0.9366052746772766,0.06339472532272339,0.5121951219512195,0.4878048780487805
Elias Theodorou,Daniel Kelly,1,0.9998359680175781,0.000164031982421875,0.7560975609756098,0.24390243902439024
Elias Theodorou,Eryk Anders,1,0.9997656941413879,0.00023430585861206055,0.5555555555555556,0.4444444444444444
Elias Theodorou,Roger Narvaez,1,0.8632070422172546,0.13679295778274536,0.7701149425287356,0.22988505747126442
Elias Theodorou,Sam Alvey,1,0.9999700784683228,2.9921531677246094e-05,0.701492537313433,0.298507462686567
Elias Theodorou,Trevor Smith,1,0.9757217764854431,0.024278223514556885,0.7959183673469387,0.20408163265306134
Sheldon Westcott,Elias Theodorou,0,0.00747859850525856,0.00747859850525856,0.3636363636363637,0.3636363636363637
Brad Katona,Matthew Lopez,1,0.385667085647583,0.614332914352417,0.6153846153846154,0.3846153846153846
Curtis Blaydes,Justin Willis,1,0.2091524600982666,0.7908475399017334,0.7333333333333333,0.2666666666666667
Justin Willis,Allen Crowder,1,0.0173201784491539,0.9826798215508461,0.696969696969697,0.303030303030303
Justin Willis,Chase Sherman,1,0.8997237682342529,0.10027623176574707,0.7435897435897436,0.2564102564102564
Aleksei Kunchenko,Thiago Alves,1,0.385667085647583,0.614332914352417,0.8148148148148148,0.18518518518518523
Demetrious Johnson,Wilson Reis,1,0.9989364743232727,0.001063525676727295,0.9166666666666664,0.08333333333333359
Henry Cejudo,Wilson Reis,1,0.980897843837738,0.019102156162261963,0.8,0.19999999999999996
Ivan Menjivar,Wilson Reis,0,0.3503333330154419,0.3503333330154419,0.5555555555555556,0.5555555555555556
Jussier Formiga,Wilson Reis,1,0.7981975674629211,0.20180243253707886,0.5121951219512195,0.4878048780487805
Scott Jorgensen,Wilson Reis,0,0.8614757657051086,0.8614757657051086,0.3389830508474576,0.3389830508474576
Wilson Reis,Ben Nguyen,1,0.9979015588760376,0.0020984411239624023,0.4444444444444444,0.5555555555555556
Wilson Reis,Hector Sandoval,1,0.005371515639126301,0.9946284843608737,0.7826086956521741,0.21739130434782594
Anthony Rocco Martin,Keita Nakamura,1,0.7381841540336609,0.2618158459663391,0.6666666666666665,0.3333333333333335
Keita Nakamura,Alex Morono,1,0.00023093722120393068,0.9997690627787961,0.5238095238095238,0.47619047619047616
Keita Nakamura,Salim Touahri,1,0.9924980998039246,0.0075019001960754395,0.6078431372549019,0.3921568627450981
Sultan Aliev,Keita Nakamura,1,0.912604808807373,0.08739519119262695,0.5238095238095238,0.47619047619047616
Kyung Ho Kang,Liu Pingyuan,1,0.9998956918716431,0.0001043081283569336,0.7333333333333333,0.2666666666666667
Liu Pingyuan,Martin Day,1,0.8163899779319763,0.18361002206802368,0.6296296296296297,0.37037037037037035
Alptekin Ozkilic,Louis Smolka,0,0.032507918775081635,0.032507918775081635,0.7297297297297297,0.7297297297297297
Louis Smolka,Ben Nguyen,1,0.9761176705360413,0.02388232946395874,0.4878048780487805,0.5121951219512195
Richie Vaculik,Louis Smolka,0,0.20577053725719452,0.20577053725719452,0.24390243902439024,0.24390243902439024
Santiago Ponzinibbio,Andreas Stahl,1,0.9546326398849487,0.04536736011505127,0.6296296296296297,0.37037037037037035
Santiago Ponzinibbio,Mike Perry,1,0.36688706278800964,0.6331129372119904,0.6078431372549019,0.3921568627450981
Santiago Ponzinibbio,Ryan LaFlare,0,1.0993312571372371e-07,1.0993312571372371e-07,0.4878048780487805,0.4878048780487805
Santiago Ponzinibbio,Sean Strickland,1,2.1860373067283945e-07,0.9999997813962693,0.3508771929824561,0.6491228070175439
Santiago Ponzinibbio,Zak Cummings,1,1.3338003590490644e-08,0.9999999866619964,0.5238095238095238,0.47619047619047616
Chad Mendes,Ricardo Lamas,1,0.7265031933784485,0.2734968066215515,0.8214285714285714,0.1785714285714286
Cub Swanson,Ricardo Lamas,0,0.8934417963027954,0.8934417963027954,0.37735849056603776,0.37735849056603776
Erik Koch,Ricardo Lamas,0,0.012588649988174438,0.012588649988174438,0.6923076923076923,0.6923076923076923
Hatsu Hioki,Ricardo Lamas,0,0.2681886553764343,0.2681886553764343,0.6226415094339622,0.6226415094339622
Max Holloway,Ricardo Lamas,1,0.9031569361686707,0.09684306383132935,0.7297297297297297,0.2702702702702703
Ricardo Lamas,Charles Oliveira,1,0.31737178564071655,0.6826282143592834,0.5238095238095238,0.47619047619047616
Ricardo Lamas,Darren Elkins,1,0.4868745803833008,0.5131254196166992,0.6363636363636364,0.36363636363636365
Ricardo Lamas,Diego Sanchez,1,0.11893758177757263,0.8810624182224274,0.8148148148148148,0.18518518518518523
Ricardo Lamas,Jason Knight,1,0.8014459609985352,0.19855403900146484,0.5121951219512195,0.4878048780487805
Michel Prazeres,Bartosz Fabinski,1,0.00010878856119234115,0.9998912114388077,0.5918367346938775,0.40816326530612246
Michel Prazeres,Desmond Green,1,0.9823830127716064,0.017616987228393555,0.5454545454545454,0.4545454545454546
Hakeem Dawodu,Austin Arnett,1,0.999737560749054,0.0002624392509460449,0.8245614035087719,0.17543859649122806
Shane Young,Austin Arnett,1,0.998252809047699,0.0017471909523010254,0.7916666666666665,0.20833333333333348
Michael Trizano,Luis Pena,1,0.385667085647583,0.614332914352417,0.4081632653061225,0.5918367346938775
Bryce Mitchell,Bobby Moffett,1,0.385667085647583,0.614332914352417,0.43478260869565216,0.5652173913043479
Alexandre Pantoja,Eric Shelton,1,0.385667085647583,0.614332914352417,0.5,0.5
Daniel Cormier,Anderson Silva,1,0.02598661184310913,0.9740133881568909,0.8113207547169812,0.18867924528301883
Daniel Cormier,Derrick Lewis,1,0.6195534467697144,0.38044655323028564,0.7916666666666665,0.20833333333333348
Daniel Cormier,Jon Jones,1,0.010508328676223755,0.9894916713237762,0.273972602739726,0.726027397260274
Daniel Cormier,Stipe Miocic,1,0.8005885481834412,0.19941145181655884,0.5918367346938775,0.40816326530612246
Daniel Cormier,Volkan Oezdemir,1,0.9993516206741333,0.0006483793258666992,0.7752808988764045,0.2247191011235955
Frank Mir,Daniel Cormier,0,1.4446571867665625e-06,1.4446571867665625e-06,0.2298850574712644,0.2298850574712644
Jon Jones,Daniel Cormier,1,0.7852373123168945,0.21476268768310547,0.6575342465753424,0.34246575342465757
Stipe Miocic,Daniel Cormier,1,0.5842369794845581,0.4157630205154419,0.6153846153846154,0.3846153846153846
Jacare Souza,Vitor Belfort,1,0.9864476919174194,0.013552308082580566,0.7368421052631579,0.26315789473684215
Jan Blachowicz,Jacare Souza,1,0.10325886309146881,0.8967411369085312,0.6153846153846154,0.3846153846153846
Yushin Okami,Jacare Souza,0,0.001070781727321446,0.001070781727321446,0.3225806451612903,0.3225806451612903
Andre Fili,Sheymon Moraes,1,0.9040061831474304,0.09599381685256958,0.6153846153846154,0.3846153846153846
Sodiq Yusuff,Sheymon Moraes,1,0.999163031578064,0.0008369684219360352,0.5918367346938775,0.40816326530612246
Zabit Magomedsharipov,Sheymon Moraes,1,0.9999300241470337,6.99758529663086e-05,0.8333333333333335,0.16666666666666652
Anthony Smith,Andrew Sanchez,1,0.26889896392822266,0.7311010360717773,0.2702702702702703,0.7297297297297297
Cezar Ferreira,Anthony Smith,1,0.0004062242223881185,0.9995937757776119,0.5348837209302325,0.4651162790697675
Jon Jones,Anthony Smith,1,0.8970214128494263,0.10297858715057373,0.8888888888888888,0.11111111111111116
Thiago Santos,Anthony Smith,1,0.03928646817803383,0.9607135318219662,0.7183098591549296,0.2816901408450704
Darren Elkins,Michael Johnson,1,0.44878360629081726,0.5512163937091827,0.3636363636363637,0.6363636363636362
Gleison Tibau,Michael Johnson,0,0.09827384352684021,0.09827384352684021,0.5918367346938775,0.5918367346938775
Joe Lauzon,Michael Johnson,0,2.8246697183931246e-05,2.8246697183931246e-05,0.7101449275362319,0.7101449275362319
Khabib Nurmagomedov,Michael Johnson,1,0.7497273683547974,0.25027263164520264,0.7752808988764045,0.2247191011235955
Michael Johnson,Andre Fili,1,0.9363582134246826,0.06364178657531738,0.5,0.5
Michael Johnson,Artem Lobov,1,0.9995273351669312,0.00047266483306884766,0.875,0.125
Michael Johnson,Myles Jury,0,0.5670228600502014,0.5670228600502014,0.7183098591549296,0.7183098591549296
Michael Johnson,Paul Sass,0,0.20070424675941467,0.20070424675941467,0.6336996336996337,0.6336996336996337
Tony Ferguson,Michael Johnson,0,0.8248804211616516,0.8248804211616516,0.7590361445783133,0.7590361445783133
Gian Villante,Ed Herman,1,0.0002323024527868256,0.9997676975472132,0.701492537313433,0.298507462686567
Gian Villante,Francimar Barroso,1,0.0001361780596198514,0.9998638219403801,0.6078431372549019,0.3921568627450981
Gian Villante,Ovince Saint Preux,0,0.00015098850417416543,0.00015098850417416543,0.425531914893617,0.425531914893617
Gian Villante,Saparbeg Safarov,1,0.00548997987061739,0.9945100201293826,0.6551724137931035,0.34482758620689646
Patrick Cummins,Gian Villante,1,0.9997362494468689,0.0002637505531311035,0.3636363636363637,0.6363636363636362
Court McGee,Costas Philippou,0,1.0496352160771494e-06,1.0496352160771494e-06,0.5555555555555556,0.5555555555555556
Court McGee,Dominique Steele,1,0.1931878924369812,0.8068121075630188,0.6,0.4
Court McGee,Marcio Alexandre Junior,1,3.9153426769189537e-05,0.9999608465732308,0.6226415094339622,0.37735849056603776
Court McGee,Ryan LaFlare,0,7.265415291612953e-08,7.265415291612953e-08,0.4761904761904761,0.4761904761904761
Bubba McDaniel,Sean Strickland,0,0.4045240879058838,0.4045240879058838,0.4081632653061225,0.4081632653061225
Kamaru Usman,Sean Strickland,1,1.0,0.0,0.7435897435897436,0.2564102564102564
Luke Barnatt,Sean Strickland,0,0.97675621509552,0.97675621509552,0.6078431372549019,0.6078431372549019
Santiago Ponzinibbio,Sean Strickland,1,0.9757006764411926,0.024299323558807373,0.3508771929824561,0.6491228070175439
Rogerio Nogueira,Patrick Cummins,1,0.9297050833702087,0.07029491662979126,0.3389830508474576,0.6610169491525424
Rogerio Nogueira,Ryan Bader,0,0.0008731280686333776,0.0008731280686333776,0.3846153846153847,0.3846153846153847
Ryan Bader,Rogerio Nogueira,1,0.9927191734313965,0.007280826568603516,0.7727272727272727,0.2272727272727273
Tito Ortiz,Rogerio Nogueira,0,0.10370627045631409,0.10370627045631409,0.2898550724637681,0.2898550724637681
Anthony Rocco Martin,Sergio Moraes,1,0.0003885328769683838,0.9996114671230316,0.7058823529411765,0.2941176470588235
Kamaru Usman,Sergio Moraes,1,0.9947606921195984,0.005239307880401611,0.9090909090909092,0.09090909090909083
Sergio Moraes,Ben Saunders,1,6.4668770392017905e-06,0.9999935331229608,0.7333333333333333,0.2666666666666667
Sergio Moraes,Davi Ramos,1,0.0003437995910644531,0.9996562004089355,0.6666666666666665,0.3333333333333335
Sergio Moraes,Mickael Lebout,1,0.02614620327949524,0.9738537967205048,0.8461538461538461,0.15384615384615385
Sergio Moraes,Tim Means,1,5.496287030837266e-06,0.9999945037129692,0.3663003663003663,0.6336996336996337
Sergio Moraes,Zak Ottow,1,2.6879845904659305e-07,0.999999731201541,0.6,0.4
Warlley Alves,Sergio Moraes,1,0.0015700757503509521,0.998429924249649,0.5744680851063829,0.4255319148936171
Ed Herman,Thales Leites,0,0.3734895884990692,0.3734895884990692,0.37735849056603776,0.37735849056603776
Francis Carmont,Thales Leites,0,0.23797842860221863,0.23797842860221863,0.6774193548387096,0.6774193548387096
Gegard Mousasi,Thales Leites,1,0.3880939185619354,0.6119060814380646,0.75,0.25
Michael Bisping,Thales Leites,1,0.567491352558136,0.432508647441864,0.5744680851063829,0.4255319148936171
Thales Leites,Chris Camozzi,1,0.13075000047683716,0.8692499995231628,0.6363636363636364,0.36363636363636365
Thales Leites,Hector Lombard,1,0.9868128299713135,0.013187170028686523,0.6153846153846154,0.3846153846153846
Thales Leites,Sam Alvey,1,0.5492233037948608,0.45077669620513916,0.5555555555555556,0.4444444444444444
Thales Leites,Tim Boetsch,1,0.04136785864830017,0.9586321413516998,0.75,0.25
Aleksei Oleinik,Junior Albini,1,0.2781095802783966,0.7218904197216034,0.425531914893617,0.574468085106383
Aleksei Oleinik,Viktor Pesta,1,7.301504228962585e-05,0.9999269849577104,0.5833333333333334,0.41666666666666663
Alistair Overeem,Aleksei Oleinik,1,0.7834997177124023,0.21650028228759766,0.7101449275362319,0.28985507246376807
Mairbek Taisumov,Alan Patrick,1,2.2529208365540399e-07,0.9999997747079163,0.6153846153846154,0.3846153846153846
Mairbek Taisumov,Damir Hadzovic,1,5.030075408285484e-05,0.9999496992459171,0.7619047619047619,0.23809523809523814
Mairbek Taisumov,Desmond Green,1,6.739096716046333e-05,0.9999326090328395,0.8571428571428571,0.1428571428571429
Mairbek Taisumov,Felipe Silva,1,0.04117298126220703,0.958827018737793,0.84,0.16000000000000003
Jordan Johnson,Adam Milstead,1,0.385667085647583,0.614332914352417,0.7183098591549296,0.2816901408450704
Carlos Condit,Tyron Woodley,0,0.9991661310195923,0.9991661310195923,0.6666666666666665,0.6666666666666665
Josh Koscheck,Tyron Woodley,0,0.26895028352737427,0.26895028352737427,0.5,0.5
Tyron Woodley,Darren Till,1,0.5885250568389893,0.41147494316101074,0.5121951219512195,0.4878048780487805
Tyron Woodley,Demian Maia,1,0.10725431889295578,0.8927456811070442,0.6875,0.3125
Tyron Woodley,Kelvin Gastelum,1,0.9777488708496094,0.022251129150390625,0.6491228070175439,0.3508771929824561
Tyron Woodley_0,Stephen Thompson_0,1,0.9905141592025757,0.009485840797424316,0.4545454545454545,0.5454545454545455
Tyron Woodley_1,Stephen Thompson_1,1,0.9905141592025757,0.009485840797424316,0.3846153846153847,0.6153846153846153
Abdul Razak Alhassan,Niko Price,1,0.385667085647583,0.614332914352417,0.5238095238095238,0.47619047619047616
Claudia Gadelha,Cortney Casey,1,0.9454095959663391,0.05459040403366089,0.8214285714285714,0.1785714285714286
Cortney Casey,Angela Hill,1,0.9457013010978699,0.05429869890213013,0.4651162790697674,0.5348837209302326
Cortney Casey,Cristina Stanciu,1,0.2571478486061096,0.7428521513938904,0.4166666666666667,0.5833333333333333
Felice Herrig,Cortney Casey,1,0.8971914052963257,0.10280859470367432,0.5348837209302325,0.4651162790697675
Joanne Calderwood,Cortney Casey,1,0.9979695677757263,0.0020304322242736816,0.696969696969697,0.303030303030303
Michelle Waterson,Cortney Casey,1,0.985551118850708,0.014448881149291992,0.4081632653061225,0.5918367346938775
Seohee Ham,Cortney Casey,1,0.9233424067497253,0.07665759325027466,0.4545454545454545,0.5454545454545455
Bryan Barberena,Joe Proctor,1,0.04168276488780975,0.9583172351121902,0.7674418604651163,0.2325581395348837
Chad Laprise,Bryan Barberena,1,0.9858078956604004,0.01419210433959961,0.8076923076923077,0.1923076923076923
Leon Edwards,Bryan Barberena,1,0.9998192191123962,0.00018078088760375977,0.7142857142857143,0.2857142857142857
Vicente Luque,Bryan Barberena,1,0.9955990314483643,0.004400968551635742,0.8245614035087719,0.17543859649122806
Josh Grispi,Rani Yahya,0,8.526486635673791e-05,8.526486635673791e-05,0.6666666666666665,0.6666666666666665
Mizuto Hirota,Rani Yahya,0,0.5402520895004272,0.5402520895004272,0.6,0.6
Rani Yahya,Luke Sanders,1,0.9999966025352478,3.3974647521972656e-06,0.5121951219512195,0.4878048780487805
Rani Yahya,Masanori Kanehara,1,0.1457589864730835,0.8542410135269165,0.4651162790697674,0.5348837209302326
Rani Yahya,Matthew Lopez,1,0.5969337224960327,0.4030662775039673,0.4,0.6
Rani Yahya,Michinori Tanaka,1,0.7293967008590698,0.2706032991409302,0.5121951219512195,0.4878048780487805
Rani Yahya,Russell Doane,1,0.344340980052948,0.655659019947052,0.6875,0.3125
Rani Yahya,Tom Niinimaki,0,0.024269074201583862,0.024269074201583862,0.5121951219512195,0.5121951219512195
Henry Cejudo,TJ Dillashaw,1,0.0023423456586897373,0.9976576543413103,0.3508771929824561,0.6491228070175439
Renan Barao,TJ Dillashaw,0,6.398326490852924e-07,6.398326490852924e-07,0.9009900990099008,0.9009900990099008
TJ Dillashaw,John Dodson,0,0.7683331370353699,0.7683331370353699,0.6825396825396826,0.6825396825396826
TJ Dillashaw,John Lineker,1,0.5123355388641357,0.48766446113586426,0.696969696969697,0.303030303030303
Brian Ortega,Renato Moicano,1,4.001286697530304e-07,0.9999995998713302,0.3846153846153847,0.6153846153846153
Jose Aldo,Renato Moicano,1,0.04369005560874939,0.9563099443912506,0.5238095238095238,0.47619047619047616
Renato Moicano,Calvin Kattar,1,1.0,0.0,0.5348837209302325,0.4651162790697675
Renato Moicano,Zubaira Tukhugov,1,0.7247142195701599,0.2752857804298401,0.5,0.5
Alexander Hernandez,Olivier Aubin-Mercier,1,0.385667085647583,0.614332914352417,0.5238095238095238,0.47619047619047616
Dan Miller,Jordan Mein,0,9.766825314727612e-06,9.766825314727612e-06,0.2857142857142857,0.2857142857142857
Jordan Mein,Alex Morono,1,0.9995102882385254,0.0004897117614746094,0.6,0.4
Jordan Mein,Erick Silva,1,0.9966849684715271,0.0033150315284729004,0.6153846153846154,0.3846153846153846
Mike Pyle,Jordan Mein,0,0.9366964101791382,0.9366964101791382,0.2898550724637681,0.2898550724637681
Fabricio Werdum,Marcin Tybura,1,0.9950820207595825,0.0049179792404174805,0.75,0.25
Marcin Tybura,Luis Henrique,1,0.9155364036560059,0.08446359634399414,0.6363636363636364,0.36363636363636365
Marcin Tybura,Stefan Struve,1,0.9319648146629333,0.06803518533706665,0.6551724137931035,0.34482758620689646
Tim Johnson,Marcin Tybura,1,0.23386159539222717,0.7661384046077728,0.5238095238095238,0.47619047619047616
Alan Patrick,Damir Hadzovic,1,0.9999805688858032,1.9431114196777344e-05,0.7058823529411765,0.2941176470588235
Mairbek Taisumov,Damir Hadzovic,1,0.9943451881408691,0.005654811859130859,0.7619047619047619,0.23809523809523814
Bartosz Fabinski,Garreth McLellan,1,0.9990838766098022,0.0009161233901977539,0.5744680851063829,0.4255319148936171
Michel Prazeres,Bartosz Fabinski,1,0.5660735964775085,0.43392640352249146,0.5918367346938775,0.40816326530612246
Mike Grundy,Nad Narimani,1,0.385667085647583,0.614332914352417,0.24390243902439024,0.7560975609756098
Sage Northcutt,Michel Quinones,1,0.9978240728378296,0.00217592716217041,0.6551724137931035,0.34482758620689646
Sage Northcutt,Zak Ottow,1,5.010112880121653e-10,0.9999999994989888,0.5555555555555556,0.4444444444444444
Chad Mendes,Ricardo Lamas,1,0.10862873494625092,0.8913712650537491,0.8214285714285714,0.1785714285714286
Frankie Edgar,Chad Mendes,1,0.9549612402915955,0.04503875970840454,0.5744680851063829,0.4255319148936171
Alejandro Perez,Albert Morales,1,0.2412387877702713,0.7587612122297287,0.5238095238095238,0.47619047619047616
Alejandro Perez,Iuri Alcantara,1,0.004804273135960102,0.9951957268640399,0.3921568627450981,0.6078431372549019
