,Unnamed: 0,R_fighter,B_fighter,R_odds,B_odds,date,location,country,Winner,title_bout,weight_class,gender,B_Implied_probability,R_Implied_probability
2371,2371,George Sullivan,Tim Means,135.0,-155.0,4/18/2015,"Newark, New Jersey, USA", USA,Blue,False,Welterweight,MALE,0.6078431372549019,0.425531914893617
2372,2372,Diego Brandao,Jimy Hettes,-140.0,120.0,4/18/2015,"Newark, New Jersey, USA", USA,Red,False,Featherweight,MALE,0.45454545454545453,0.5833333333333334
2373,2373,Eddie Gordon,Chris Dempsey,-370.0,310.0,4/18/2015,"Newark, New Jersey, USA", USA,Blue,False,Middleweight,MALE,0.24390243902439024,0.7872340425531915
2374,2374,Gabriel Gonzaga,Mirko Cro Cop,-220.0,180.0,4/11/2015,"Krakow, Poland", Poland,Blue,False,Heavyweight,MALE,0.35714285714285715,0.6875
2375,2375,Jimi Manuwa,Jan Blachowicz,100.0,-120.0,4/11/2015,"Krakow, Poland", Poland,Red,False,Light Heavyweight,MALE,0.5454545454545454,0.5
2376,2376,Pawel Pawlak,Sheldon Westcott,190.0,-230.0,4/11/2015,"Krakow, Poland", Poland,Red,False,Welterweight,MALE,0.696969696969697,0.3448275862068966
2377,2377,Joanne Calderwood,Maryna Moroz,-550.0,425.0,4/11/2015,"Krakow, Poland", Poland,Blue,False,Women's Strawweight,FEMALE,0.19047619047619047,0.8461538461538461
2378,2378,Seth Baczynski,Leon Edwards,150.0,-170.0,4/11/2015,"Krakow, Poland", Poland,Blue,False,Welterweight,MALE,0.6296296296296297,0.4
2379,2379,Bartosz Fabinski,Garreth McLellan,-135.0,115.0,4/11/2015,"Krakow, Poland", Poland,Red,False,Middleweight,MALE,0.46511627906976744,0.574468085106383
2380,2380,Sergio Moraes,Mickael Lebout,-550.0,425.0,4/11/2015,"Krakow, Poland", Poland,Red,False,Welterweight,MALE,0.19047619047619047,0.8461538461538461
2381,2381,Damian Stasiak,Yaotzin Meza,-135.0,115.0,4/11/2015,"Krakow, Poland", Poland,Blue,False,Featherweight,MALE,0.46511627906976744,0.574468085106383
2382,2382,Daniel Omielanczuk,Anthony Hamilton,-135.0,115.0,4/11/2015,"Krakow, Poland", Poland,Blue,False,Heavyweight,MALE,0.46511627906976744,0.574468085106383
2383,2383,Izabela Badurek,Alexandra Albu,185.0,-225.0,4/11/2015,"Krakow, Poland", Poland,Blue,False,Women's Strawweight,FEMALE,0.6923076923076923,0.3508771929824561
2384,2384,Marcin Bandel,Stevie Ray,135.0,-155.0,4/11/2015,"Krakow, Poland", Poland,Blue,False,Lightweight,MALE,0.6078431372549019,0.425531914893617
2385,2385,Taylor Lapilus,Rocky Lee,-150.0,130.0,4/11/2015,"Krakow, Poland", Poland,Red,False,Featherweight,MALE,0.43478260869565216,0.6
2386,2386,Chad Mendes,Ricardo Lamas,-460.0,365.0,4/4/2015,"Fairfax, Virginia, USA", USA,Red,False,Featherweight,MALE,0.2150537634408602,0.8214285714285714
2387,2387,Jorge Masvidal,Al Iaquinta,-110.0,-110.0,4/4/2015,"Fairfax, Virginia, USA", USA,Blue,False,Lightweight,MALE,0.5238095238095238,0.5238095238095238
2388,2388,Michael Chiesa,Mitch Clarke,-420.0,335.0,4/4/2015,"Fairfax, Virginia, USA", USA,Red,False,Lightweight,MALE,0.22988505747126436,0.8076923076923077
2389,2389,Julianna Pena,Milana Dudieva,-400.0,325.0,4/4/2015,"Fairfax, Virginia, USA", USA,Red,False,Women's Bantamweight,FEMALE,0.2352941176470588,0.8
2390,2390,Clay Guida,Robert Peralta,-245.0,205.0,4/4/2015,"Fairfax, Virginia, USA", USA,Red,False,Featherweight,MALE,0.32786885245901637,0.7101449275362319
2391,2391,Dustin Poirier,Diego Ferreira,-150.0,130.0,4/4/2015,"Fairfax, Virginia, USA", USA,Red,False,Lightweight,MALE,0.43478260869565216,0.6
2392,2392,Liz Carmouche,Lauren Murphy,100.0,-120.0,4/4/2015,"Fairfax, Virginia, USA", USA,Red,False,Women's Bantamweight,FEMALE,0.5454545454545454,0.5
2393,2393,Gray Maynard,Alexander Yakovlev,120.0,-140.0,4/4/2015,"Fairfax, Virginia, USA", USA,Blue,False,Lightweight,MALE,0.5833333333333334,0.45454545454545453
2394,2394,Shamil Abdurakhimov,Tim Johnson,-260.0,220.0,4/4/2015,"Fairfax, Virginia, USA", USA,Blue,False,Heavyweight,MALE,0.3125,0.7222222222222221
2395,2395,Ron Stallings,Justin Jones,160.0,-185.0,4/4/2015,"Fairfax, Virginia, USA", USA,Red,False,Middleweight,MALE,0.6491228070175439,0.3846153846153847
2396,2396,Demian Maia,Ryan LaFlare,-105.0,-115.0,3/21/2015,"Rio de Janeiro, Brazil", Brazil,Red,False,Welterweight,MALE,0.5348837209302325,0.5121951219512195
2397,2397,Erick Silva,Josh Koscheck,-460.0,365.0,3/21/2015,"Rio de Janeiro, Brazil", Brazil,Red,False,Welterweight,MALE,0.2150537634408602,0.8214285714285714
2398,2398,Leonardo Santos,Anthony Rocco Martin,140.0,-160.0,3/21/2015,"Rio de Janeiro, Brazil", Brazil,Red,False,Lightweight,MALE,0.6153846153846154,0.41666666666666674
2399,2399,Amanda Nunes,Shayna Baszler,-750.0,525.0,3/21/2015,"Rio de Janeiro, Brazil", Brazil,Red,False,Women's Bantamweight,FEMALE,0.16,0.8823529411764706
2400,2400,Gilbert Burns,Alex Oliveira,-800.0,550.0,3/21/2015,"Rio de Janeiro, Brazil", Brazil,Red,False,Lightweight,MALE,0.15384615384615385,0.8888888888888888
2401,2401,Godofredo Pepey,Andre Fili,265.0,-325.0,3/21/2015,"Rio de Janeiro, Brazil", Brazil,Red,False,Featherweight,MALE,0.7647058823529411,0.273972602739726
2402,2402,Francisco Trinaldo,Akbarh Arreola,-200.0,170.0,3/21/2015,"Rio de Janeiro, Brazil", Brazil,Red,False,Lightweight,MALE,0.3703703703703704,0.6666666666666665
2403,2403,Kevin Souza,Katsunori Kikuno,-255.0,215.0,3/21/2015,"Rio de Janeiro, Brazil", Brazil,Red,False,Featherweight,MALE,0.31746031746031744,0.7183098591549296
2404,2404,Leandro Silva,Drew Dober,-145.0,125.0,3/21/2015,"Rio de Janeiro, Brazil", Brazil,Draw,False,Lightweight,MALE,0.4444444444444444,0.5918367346938775
2405,2405,Leonardo Mafra,Cain Carrizosa,-170.0,150.0,3/21/2015,"Rio de Janeiro, Brazil", Brazil,Red,False,Lightweight,MALE,0.4,0.6296296296296297
2406,2406,Jorge de Oliveira,Christos Giagos,175.0,-210.0,3/21/2015,"Rio de Janeiro, Brazil", Brazil,Blue,False,Lightweight,MALE,0.6774193548387096,0.36363636363636365
2407,2407,Bentley Syler,Fredy Serrano,135.0,-155.0,3/21/2015,"Rio de Janeiro, Brazil", Brazil,Blue,False,Flyweight,MALE,0.6078431372549019,0.425531914893617
2408,2408,Anthony Pettis,Rafael Dos Anjos,-450.0,400.0,3/14/2015,"Dallas, Texas, USA", USA,Blue,True,Lightweight,MALE,0.2,0.8181818181818182
2409,2409,Carla Esparza,Joanna Jedrzejczyk,-160.0,140.0,3/14/2015,"Dallas, Texas, USA", USA,Blue,True,Women's Strawweight,FEMALE,0.41666666666666674,0.6153846153846154
2410,2410,Johny Hendricks,Matt Brown,-380.0,340.0,3/14/2015,"Dallas, Texas, USA", USA,Red,False,Welterweight,MALE,0.22727272727272727,0.7916666666666665
2411,2411,Roy Nelson,Alistair Overeem,150.0,-160.0,3/14/2015,"Dallas, Texas, USA", USA,Blue,False,Heavyweight,MALE,0.6153846153846154,0.4
2412,2412,Chris Cariaso,Henry Cejudo,600.0,-750.0,3/14/2015,"Dallas, Texas, USA", USA,Blue,False,Flyweight,MALE,0.8823529411764706,0.14285714285714285
2413,2413,Ross Pearson,Sam Stout,-370.0,330.0,3/14/2015,"Dallas, Texas, USA", USA,Red,False,Lightweight,MALE,0.23255813953488372,0.7872340425531915
2414,2414,Elias Theodorou,Roger Narvaez,-335.0,305.0,3/14/2015,"Dallas, Texas, USA", USA,Red,False,Middleweight,MALE,0.24691358024691357,0.7701149425287356
2415,2415,Daron Cruickshank,Beneil Dariush,-120.0,110.0,3/14/2015,"Dallas, Texas, USA", USA,Blue,False,Lightweight,MALE,0.4761904761904761,0.5454545454545454
2416,2416,Jared Rosholt,Josh Copeland,-310.0,280.0,3/14/2015,"Dallas, Texas, USA", USA,Red,False,Heavyweight,MALE,0.2631578947368421,0.7560975609756098
2417,2417,Sergio Pettis,Ryan Benoit,-660.0,540.0,3/14/2015,"Dallas, Texas, USA", USA,Blue,False,Flyweight,MALE,0.15625,0.8684210526315791
2418,2418,Jake Lindsey,Joe Duffy,575.0,-710.0,3/14/2015,"Dallas, Texas, USA", USA,Blue,False,Lightweight,MALE,0.8765432098765431,0.14814814814814814
2419,2419,Larissa Pacheco,Germaine de Randamie,-125.0,115.0,3/14/2015,"Dallas, Texas, USA", USA,Blue,False,Women's Bantamweight,FEMALE,0.46511627906976744,0.5555555555555556
2420,2420,Ronda Rousey,Cat Zingano,-660.0,540.0,2/28/2015,"Los Angeles, California, USA", USA,Red,True,Women's Bantamweight,FEMALE,0.15625,0.8684210526315791
2421,2421,Raquel Pennington,Holly Holm,425.0,-550.0,2/28/2015,"Los Angeles, California, USA", USA,Blue,False,Women's Bantamweight,FEMALE,0.8461538461538461,0.19047619047619047
2422,2422,Jake Ellenberger,Josh Koscheck,-140.0,130.0,2/28/2015,"Los Angeles, California, USA", USA,Red,False,Welterweight,MALE,0.43478260869565216,0.5833333333333334
2423,2423,Alan Jouban,Richard Walsh,-250.0,230.0,2/28/2015,"Los Angeles, California, USA", USA,Red,False,Welterweight,MALE,0.30303030303030304,0.7142857142857143
2424,2424,Tony Ferguson,Gleison Tibau,-240.0,220.0,2/28/2015,"Los Angeles, California, USA", USA,Red,False,Lightweight,MALE,0.3125,0.7058823529411765
2425,2425,Mark Munoz,Roan Carneiro,-260.0,240.0,2/28/2015,"Los Angeles, California, USA", USA,Blue,False,Middleweight,MALE,0.29411764705882354,0.7222222222222221
2426,2426,Roman Salazar,Norifumi Yamamoto,135.0,-145.0,2/28/2015,"Los Angeles, California, USA", USA,Draw,False,Bantamweight,MALE,0.5918367346938775,0.425531914893617
2427,2427,Dhiego Lima,Tim Means,150.0,-160.0,2/28/2015,"Los Angeles, California, USA", USA,Blue,False,Welterweight,MALE,0.6153846153846154,0.4
2428,2428,Derrick Lewis,Ruan Potts,-705.0,570.0,2/28/2015,"Los Angeles, California, USA", USA,Red,False,Heavyweight,MALE,0.14925373134328357,0.8757763975155279
2429,2429,James Krause,Valmir Lazaro,-200.0,185.0,2/28/2015,"Los Angeles, California, USA", USA,Blue,False,Lightweight,MALE,0.3508771929824561,0.6666666666666665
2430,2430,Masio Fullen,Alex Torres,105.0,-115.0,2/28/2015,"Los Angeles, California, USA", USA,Red,False,Featherweight,MALE,0.5348837209302325,0.4878048780487805
2431,2431,Antonio Silva,Frank Mir,-155.0,145.0,2/22/2015,"Porto Alegre, Rio Grande do Sul, Brazil", Brazil,Blue,False,Heavyweight,MALE,0.40816326530612246,0.6078431372549019
2432,2432,Edson Barboza,Michael Johnson,-135.0,125.0,2/22/2015,"Porto Alegre, Rio Grande do Sul, Brazil", Brazil,Blue,False,Lightweight,MALE,0.4444444444444444,0.574468085106383
2433,2433,Cezar Ferreira,Sam Alvey,-340.0,280.0,2/22/2015,"Porto Alegre, Rio Grande do Sul, Brazil", Brazil,Blue,False,Middleweight,MALE,0.2631578947368421,0.7727272727272727
2434,2434,Rustam Khabilov,Adriano Martins,-380.0,340.0,2/22/2015,"Porto Alegre, Rio Grande do Sul, Brazil", Brazil,Blue,False,Lightweight,MALE,0.22727272727272727,0.7916666666666665
2435,2435,Iuri Alcantara,Frankie Saenz,-925.0,725.0,2/22/2015,"Porto Alegre, Rio Grande do Sul, Brazil", Brazil,Blue,False,Bantamweight,MALE,0.12121212121212122,0.9024390243902439
2436,2436,Santiago Ponzinibbio,Sean Strickland,185.0,-200.0,2/22/2015,"Porto Alegre, Rio Grande do Sul, Brazil", Brazil,Red,False,Welterweight,MALE,0.6666666666666665,0.3508771929824561
2437,2437,Jessica Andrade,Marion Reneau,-270.0,248.0,2/22/2015,"Porto Alegre, Rio Grande do Sul, Brazil", Brazil,Blue,False,Women's Bantamweight,FEMALE,0.28735632183908044,0.7297297297297297
2438,2438,William Patolino,Matt Dwyer,-410.0,365.0,2/22/2015,"Porto Alegre, Rio Grande do Sul, Brazil", Brazil,Blue,False,Welterweight,MALE,0.2150537634408602,0.803921568627451
2439,2439,Tiago Trator,Mike de la Torre,-225.0,205.0,2/22/2015,"Porto Alegre, Rio Grande do Sul, Brazil", Brazil,Blue,False,Featherweight,MALE,0.32786885245901637,0.6923076923076923
2440,2440,Douglas Silva de Andrade,Cody Gibson,225.0,-245.0,2/22/2015,"Porto Alegre, Rio Grande do Sul, Brazil", Brazil,Red,False,Bantamweight,MALE,0.7101449275362319,0.3076923076923077
2441,2441,Ivan Jorge,Josh Shockley,-260.0,240.0,2/22/2015,"Porto Alegre, Rio Grande do Sul, Brazil", Brazil,Red,False,Lightweight,MALE,0.29411764705882354,0.7222222222222221
2442,2442,Benson Henderson,Brandon Thatch,155.0,-165.0,2/14/2015,"Broomfield, Colorado, USA", USA,Red,False,Welterweight,MALE,0.6226415094339622,0.3921568627450981
2443,2443,Max Holloway,Cole Miller,-450.0,400.0,2/14/2015,"Broomfield, Colorado, USA", USA,Red,False,Featherweight,MALE,0.2,0.8181818181818182
2444,2444,Neil Magny,Kiichi Kunimoto,-815.0,645.0,2/14/2015,"Broomfield, Colorado, USA", USA,Red,False,Welterweight,MALE,0.1342281879194631,0.8907103825136612
2445,2445,Daniel Kelly,Patrick Walsh,105.0,-115.0,2/14/2015,"Broomfield, Colorado, USA", USA,Red,False,Middleweight,MALE,0.5348837209302325,0.4878048780487805
2446,2446,Michel Prazeres,Kevin Lee,145.0,-155.0,2/14/2015,"Broomfield, Colorado, USA", USA,Blue,False,Lightweight,MALE,0.6078431372549019,0.40816326530612246
2447,2447,Ray Borg,Chris Kelades,-975.0,775.0,2/14/2015,"Broomfield, Colorado, USA", USA,Red,False,Flyweight,MALE,0.11428571428571428,0.9069767441860465
2448,2448,Efrain Escudero,Rodrigo de Lima,155.0,-165.0,2/14/2015,"Broomfield, Colorado, USA", USA,Red,False,Lightweight,MALE,0.6226415094339622,0.3921568627450981
2449,2449,Chas Skelly,Jim Alers,-230.0,210.0,2/14/2015,"Broomfield, Colorado, USA", USA,Red,False,Featherweight,MALE,0.3225806451612903,0.696969696969697
2450,2450,Zach Makovsky,Tim Elliott,110.0,-120.0,2/14/2015,"Broomfield, Colorado, USA", USA,Red,False,Flyweight,MALE,0.5454545454545454,0.4761904761904761
2451,2451,James Moontasri,Cody Pfister,-240.0,220.0,2/14/2015,"Broomfield, Colorado, USA", USA,Red,False,Lightweight,MALE,0.3125,0.7058823529411765
2452,2452,Anderson Silva,Nick Diaz,-355.0,320.0,1/31/2015,"Las Vegas, Nevada, USA", USA,Draw,False,Middleweight,MALE,0.23809523809523805,0.7802197802197803
2453,2453,Tyron Woodley,Kelvin Gastelum,-185.0,170.0,1/31/2015,"Las Vegas, Nevada, USA", USA,Red,False,Welterweight,MALE,0.3703703703703704,0.6491228070175439
2454,2454,Joe Lauzon,Al Iaquinta,170.0,-185.0,1/31/2015,"Las Vegas, Nevada, USA", USA,Blue,False,Lightweight,MALE,0.6491228070175439,0.3703703703703704
2455,2455,Thales Leites,Tim Boetsch,-300.0,270.0,1/31/2015,"Las Vegas, Nevada, USA", USA,Red,False,Middleweight,MALE,0.2702702702702703,0.75
2456,2456,Jordan Mein,Thiago Alves,-140.0,130.0,1/31/2015,"Las Vegas, Nevada, USA", USA,Blue,False,Welterweight,MALE,0.43478260869565216,0.5833333333333334
2457,2457,Miesha Tate,Sara McMann,165.0,-175.0,1/31/2015,"Las Vegas, Nevada, USA", USA,Red,False,Women's Bantamweight,FEMALE,0.6363636363636364,0.37735849056603776
2458,2458,Ed Herman,Derek Brunson,540.0,-660.0,1/31/2015,"Las Vegas, Nevada, USA", USA,Blue,False,Middleweight,MALE,0.8684210526315791,0.15625
2459,2459,Ian McCall,John Lineker,-220.0,200.0,1/31/2015,"Las Vegas, Nevada, USA", USA,Blue,False,Flyweight,MALE,0.33333333333333326,0.6875
2460,2460,Rafael Natal,Tom Watson,-135.0,125.0,1/31/2015,"Las Vegas, Nevada, USA", USA,Red,False,Middleweight,MALE,0.4444444444444444,0.574468085106383
2461,2461,Richardson Moreira,Ildemar Alcantara,145.0,-155.0,1/31/2015,"Las Vegas, Nevada, USA", USA,Blue,False,Middleweight,MALE,0.6078431372549019,0.40816326530612246
2462,2462,Thiago Santos,Andy Enz,-175.0,165.0,1/31/2015,"Las Vegas, Nevada, USA", USA,Red,False,Middleweight,MALE,0.37735849056603776,0.6363636363636364
2463,2463,Alexander Gustafsson,Anthony Johnson,-290.0,260.0,1/24/2015,"Stockholm, Sweden", Sweden,Blue,False,Light Heavyweight,MALE,0.2777777777777778,0.7435897435897436
2464,2464,Dan Henderson,Gegard Mousasi,380.0,-430.0,1/24/2015,"Stockholm, Sweden", Sweden,Blue,False,Middleweight,MALE,0.8113207547169812,0.20833333333333337
2465,2465,Phil Davis,Ryan Bader,-190.0,175.0,1/24/2015,"Stockholm, Sweden", Sweden,Blue,False,Light Heavyweight,MALE,0.36363636363636365,0.6551724137931035
2466,2466,Akira Corassani,Sam Sicilia,-130.0,120.0,1/24/2015,"Stockholm, Sweden", Sweden,Blue,False,Featherweight,MALE,0.45454545454545453,0.5652173913043478
2467,2467,Nico Musoke,Albert Tumenov,140.0,-150.0,1/24/2015,"Stockholm, Sweden", Sweden,Blue,False,Welterweight,MALE,0.6,0.41666666666666674
2468,2468,Kenny Robertson,Sultan Aliev,165.0,-175.0,1/24/2015,"Stockholm, Sweden", Sweden,Red,False,Welterweight,MALE,0.6363636363636364,0.37735849056603776
2469,2469,Andy Ogle,Makwan Amirkhani,-175.0,155.0,1/24/2015,"Stockholm, Sweden", Sweden,Blue,False,Featherweight,MALE,0.3921568627450981,0.6363636363636364
2470,2470,Nikita Krylov,Stanislav Nedkov,-130.0,110.0,1/24/2015,"Stockholm, Sweden", Sweden,Red,False,Light Heavyweight,MALE,0.4761904761904761,0.5652173913043478
2471,2471,Mairbek Taisumov,Anthony Christodoulou,-1050.0,850.0,1/24/2015,"Stockholm, Sweden", Sweden,Red,False,Lightweight,MALE,0.10526315789473684,0.9130434782608695
2472,2472,Mirsad Bektic,Paul Redmond,-925.0,725.0,1/24/2015,"Stockholm, Sweden", Sweden,Red,False,Featherweight,MALE,0.12121212121212122,0.9024390243902439
2473,2473,Viktor Pesta,Konstantin Erokhin,380.0,-430.0,1/24/2015,"Stockholm, Sweden", Sweden,Red,False,Heavyweight,MALE,0.8113207547169812,0.20833333333333337
2474,2474,Neil Seery,Chris Beal,178.0,-215.0,1/24/2015,"Stockholm, Sweden", Sweden,Red,False,Flyweight,MALE,0.6825396825396826,0.3597122302158273
2475,2475,Conor McGregor,Dennis Siver,-975.0,775.0,1/18/2015,"Boston, Massachusetts, USA", USA,Red,False,Featherweight,MALE,0.11428571428571428,0.9069767441860465
2476,2476,Donald Cerrone,Benson Henderson,125.0,-135.0,1/18/2015,"Boston, Massachusetts, USA", USA,Red,False,Lightweight,MALE,0.574468085106383,0.4444444444444444
2477,2477,Uriah Hall,Ron Stallings,-1000.0,800.0,1/18/2015,"Boston, Massachusetts, USA", USA,Red,False,Middleweight,MALE,0.1111111111111111,0.9090909090909091
2478,2478,Norman Parke,Gleison Tibau,140.0,-150.0,1/18/2015,"Boston, Massachusetts, USA", USA,Blue,False,Lightweight,MALE,0.6,0.41666666666666674
2479,2479,Cathal Pendred,Sean Spencer,160.0,-170.0,1/18/2015,"Boston, Massachusetts, USA", USA,Red,False,Welterweight,MALE,0.6296296296296297,0.3846153846153847
2480,2480,John Howard,Lorenz Larkin,167.0,-178.0,1/18/2015,"Boston, Massachusetts, USA", USA,Blue,False,Welterweight,MALE,0.6402877697841727,0.37453183520599254
2481,2481,Zhang Lipeng,Chris Wade,505.0,-605.0,1/18/2015,"Boston, Massachusetts, USA", USA,Blue,False,Lightweight,MALE,0.8581560283687943,0.1652892561983471
2482,2482,Paddy Holohan,Shane Howell,-345.0,315.0,1/18/2015,"Boston, Massachusetts, USA", USA,Red,False,Flyweight,MALE,0.24096385542168675,0.7752808988764045
2483,2483,Johnny Case,Frankie Perez,-165.0,155.0,1/18/2015,"Boston, Massachusetts, USA", USA,Red,False,Lightweight,MALE,0.3921568627450981,0.6226415094339622
2484,2484,Charles Rosa,Sean Soriano,-125.0,115.0,1/18/2015,"Boston, Massachusetts, USA", USA,Red,False,Featherweight,MALE,0.46511627906976744,0.5555555555555556
2485,2485,Matt Van Buren,Sean O'Connell,215.0,-235.0,1/18/2015,"Boston, Massachusetts, USA", USA,Blue,False,Light Heavyweight,MALE,0.701492537313433,0.31746031746031744
2486,2486,Tateki Matsuda,Joby Sanchez,210.0,-230.0,1/18/2015,"Boston, Massachusetts, USA", USA,Blue,False,Flyweight,MALE,0.696969696969697,0.3225806451612903
2487,2487,Jon Jones,Daniel Cormier,-192.0,177.0,1/3/2015,"Las Vegas, Nevada, USA", USA,Red,True,Light Heavyweight,MALE,0.36101083032490977,0.6575342465753424
2488,2488,Donald Cerrone,Myles Jury,-125.0,115.0,1/3/2015,"Las Vegas, Nevada, USA", USA,Red,False,Lightweight,MALE,0.46511627906976744,0.5555555555555556
2489,2489,Brad Tavares,Nate Marquardt,-130.0,120.0,1/3/2015,"Las Vegas, Nevada, USA", USA,Red,False,Middleweight,MALE,0.45454545454545453,0.5652173913043478
2490,2490,Kyoji Horiguchi,Louis Gaudinot,-525.0,450.0,1/3/2015,"Las Vegas, Nevada, USA", USA,Red,False,Flyweight,MALE,0.18181818181818182,0.84
2491,2491,Hector Lombard,Joshua Burkman,-840.0,660.0,1/3/2015,"Las Vegas, Nevada, USA", USA,Draw,False,Welterweight,MALE,0.13157894736842105,0.8936170212765957
2492,2492,Danny Castillo,Paul Felder,-255.0,235.0,1/3/2015,"Las Vegas, Nevada, USA", USA,Blue,False,Lightweight,MALE,0.29850746268656714,0.7183098591549296
2493,2493,Marcus Brimage,Cody Garbrandt,100.0,-110.0,1/3/2015,"Las Vegas, Nevada, USA", USA,Blue,False,Bantamweight,MALE,0.5238095238095238,0.5
2494,2494,Shawn Jordan,Jared Cannonier,-185.0,170.0,1/3/2015,"Las Vegas, Nevada, USA", USA,Red,False,Heavyweight,MALE,0.3703703703703704,0.6491228070175439
2495,2495,Evan Dunham,Rodrigo Damm,-705.0,570.0,1/3/2015,"Las Vegas, Nevada, USA", USA,Red,False,Lightweight,MALE,0.14925373134328357,0.8757763975155279
2496,2496,Omari Akhmedov,Mats Nilsson,-200.0,185.0,1/3/2015,"Las Vegas, Nevada, USA", USA,Red,False,Welterweight,MALE,0.3508771929824561,0.6666666666666665
2497,2497,Alexis Dufresne,Marion Reneau,-220.0,200.0,1/3/2015,"Las Vegas, Nevada, USA", USA,Blue,False,Women's Bantamweight,FEMALE,0.33333333333333326,0.6875
2498,2498,Lyoto Machida,CB Dollaway,-860.0,675.0,12/20/2014,"Barueri, Sao Paulo, Brazil", Brazil,Red,False,Middleweight,MALE,0.12903225806451613,0.8958333333333335
2499,2499,Renan Barao,Mitch Gagnon,-1000.0,800.0,12/20/2014,"Barueri, Sao Paulo, Brazil", Brazil,Red,False,Bantamweight,MALE,0.1111111111111111,0.9090909090909091
2500,2500,Antonio Carlos Junior,Patrick Cummins,135.0,-145.0,12/20/2014,"Barueri, Sao Paulo, Brazil", Brazil,Blue,False,Light Heavyweight,MALE,0.5918367346938775,0.425531914893617
